year,rank,name,familyid,networth,dropoff_reason,dropoff_networth,sample
2008,13,"Brin, Sergey",883,15900,,,1
2008,14,"Page, Larry E",884,15800,,,1
2008,15,"Johnson, Abigail",365,15000,,,1
2008,16,"Adelson, Sheldon",646,15000,,,1
2008,17,"Ballmer, Steven Anthony",526,15000,,,1
2008,18,"Taylor, Jack Crawford",527,14000,,,1
2008,19,"Chambers, Anne Cox",29,13000,,,1
2008,20,"Mars, John Franklyn",9,12000,,,1
2008,21,"Mars, Jacqueline",9,12000,,,1
2008,22,"Mars, Forrest Edward Jr",9,12000,,,1
2008,23,"Bren, Donald Leroy",46,12000,,,1
2008,24,"Icahn, Carl Celian",421,12000,,,1
2008,25,"Kaiser, George B",576,12000,,,1
2008,26,"Perelman, Ronald Owen",434,11500,,,1
2008,27,"Kerkorian, Kirk",168,11200,,,1
2008,28,"Soros, George",435,11000,,,1
2008,29,"Blavatnik, Leonard",886,11000,,,1
2008,30,"Johnson, Edward Crosby III",365,11000,,,1
2008,31,"Knight, Philip Hampson",59,10500,,,1
2008,32,"Kluge, John Werner",163,9000,,,1
2008,33,"Goodnight, James",652,8700,,,1
2008,34,"Bezos, Jeffrey P",711,8700,,,1
2008,35,"Ergen, Charles",706,8100,,,1
2008,36,"Anschutz, Philip Frederick",8,8000,,,1
2008,37,"Cohen, Steven A",874,8000,,,1
2008,38,"Newhouse, Donald Edward",16,8000,,,1
2008,39,"Newhouse, Samuel Irving Jr",16,8000,,,1
2008,40,"Duncan, Dan L",882,7600,,,1
2008,41,"Simons, James H",885,7400,,,1
2008,42,"Keinath, Pauline MacMillan",136,7000,,,1
2008,43,"MacMillan, Whitney",136,7000,,,1
2008,44,"Hamm, Harold",967,7000,,,1
2008,45,"MacMillan, Cargill Jr",136,7000,,,1
2008,46,"Pictet, Marion MacMillan",136,7000,,,1
2008,47,"Murdoch, Keith Rupert",353,6800,,,1
2008,48,"Broad, Eli",511,6700,,,1
2008,49,"Kennedy, James",29,6500,,,1
2008,50,"Kravis, Henry R",417,6500,,,1
2008,51,"Parry-Okedon, Blair",29,6500,,,1
2008,52,"Geffen, David",488,6500,,,1
2008,53,"Schwarzman, Stephen A",906,6400,,,1
2008,54,"Omidyar, Pierre M",745,6300,,,1
2008,55,"Rowling, Robert",544,6200,,,1
2008,56,"Schwab, Charles R",593,6200,,,1
2008,57,"Roberts, George R",415,6000,,,1
2008,58,"Rennert, Ira L",743,6000,,,1
2008,59,"Schmidt, Eric",892,5900,,,1
2008,60,"Soon-Shiong, Patrick",872,5800,,,1
2008,61,"Jobs, Steven Paul",204,5700,,,1
2008,62,"Bechtel, Stephen Davison Jr",11,5500,,,1
2008,63,"Bechtel, Riley P",11,5500,,,1
2008,64,"Davidson, William Morse",286,5500,death,,1
2008,65,"Bass, Robert Muse",7,5500,,,1
2008,66,"Simmons, Harold Clark",297,5100,,,1
2008,67,"Redstone, Sumner Murray",237,5100,,,1
2008,68,"Milstein, Paul",246,5000,,,1
2008,69,"Cook, William Alfred",471,5000,,,1
2008,70,"Perot, Henry Ross Sr",48,5000,,,1
2008,71,"Menard, John R Jr",612,5000,,,1
2008,72,"Arison, Micky",72,5000,,,1
2008,73,"Zell, Samuel",408,5000,,,1
2008,74,"Johnson, Charles Bartlett",561,4900,,,1
2008,75,"Crown, Lester",69,4800,,,1
2008,76,"Lauren, Ralph",391,4700,,,1
2008,77,"Holding, Robert Earl",606,4600,,,1
2008,78,"Hunt, Ray Lee",3,4500,,,1
2008,79,"Paulson, John",973,4500,,,1
2008,80,"LeFrak, Richard",24,4500,,,1
2008,81,"Ross, Stephen M",826,4500,,,1
2008,82,"Dalio, Ray",965,4500,,,1
2008,83,"Hughes, Bradley Wayne",658,4500,,,1
2008,84,"Warner, H Ty",744,4400,,,1
2008,85,"Sall, John",656,4400,,,1
2008,86,"Murdock, David Howard",43,4400,,,1
2008,87,"Moore, Gordon Earle",178,4400,,,1
2008,88,"Washington, Dennis",504,4200,,,1
2008,89,"McGovern, Patrick Joseph",206,4100,,,1
2008,90,"Johnson, Rupert Harris Jr",561,4100,,,1
2008,91,"DeVos, Richard Marvin",58,4000,,,1
2008,92,"Sun, David",645,4000,,,1
2008,93,"Tu, John",644,4000,,,1
2008,94,"Lucas, George",241,4000,,,1
2008,95,"Och, Daniel",986,3900,,,1
2008,96,"Tisch, Joan H",52,3800,,,1
2008,97,"Stern, Leonard Norman",28,3700,,,1
2008,98,"Ziff, Dirk Edward",81,3700,,,1
2008,99,"Ziff, Daniel Morton",81,3700,,,1
2008,100,"Griffin, Kenneth C",879,3700,,,1
2008,101,"Ziff, Robert David",81,3700,,,1
2008,102,"Lauder, Leonard Alan",177,3600,,,1
2008,103,"Pohlad, Carl Ray",330,3600,death,,1
2008,104,"Saban, Haim",839,3600,,,1
2008,105,"DeJoria, John Paul",1005,3500,,,1
2008,106,"Schneider, Donald J",608,3500,,,1
2008,107,"Albaugh, Dennis",993,3500,other,,1
2008,108,"Lerner, Theodore Nathan",479,3500,,,1
2008,109,"Kroenke, Stanley",13,3500,,,1
2008,110,"Black, Leon",942,3500,,,1
2008,111,"Kovner, Bruce",572,3500,,,1
2008,112,"Druckenmiller, Stanley",648,3500,,,1
2008,113,"Kinder, Richard D",837,3500,,,1
2008,114,"Bronfman, Edgar Miles Sr",282,3500,,,0
2008,115,"Kohler, Herbert V Jr",831,3500,,,1
2008,116,"Burkle, Ronald",715,3500,,,1
2008,117,"Schulze, Richard M",721,3500,,,1
2008,118,"Kroenke, Ann Walton",13,3400,,,1
2008,119,"Lauder, Ronald Steven",177,3400,,,1
2008,120,"Sobrato, John Albert",714,3400,,,1
2008,121,"Wynn, Stephen A",691,3400,,,1
2008,122,"Rales, Mitchell P",640,3400,,,1
2008,123,"Dolan, Charles Francis",387,3300,,,1
2008,124,"Taylor, Glen",688,3300,,,1
2008,125,"Johnson, Barbara Piasecka",123,3300,,,1
2008,126,"Jones, Paul Tudor II",880,3300,,,1
2008,127,"Shvidler, Evgeny (Eugene) Markovich",888,3300,,,1
2008,128,"Kellogg, Peter R",768,3200,,,1
2008,129,"Rales, Steven M",640,3200,,,1
2008,130,"Mitchell, George Phydias",42,3200,,,1
2008,131,"Pickens, T Boone Jr",909,3100,,,1
2008,132,"Perenchio, Andrew Jerrold",368,3100,,,1
2008,133,"Spielberg, Steven Allen",459,3100,,,1
2008,134,"Bass, Lee Marshall",7,3000,,,1
2008,135,"Bass, Sid Richardson",7,3000,,,1
2008,136,"Hillman, Henry Lea",32,3000,,,1
2008,137,"Jannard, James",626,3000,,,1
2008,138,"Trump, Donald John",220,3000,,,0
2008,139,"Lampert, Edward S",862,3000,,,1
2008,140,"McClendon, Aubrey K",945,3000,,,1
2008,141,"Koch, William Ingraham",61,3000,,,1
2008,142,"Stryker, Ronda E",841,3000,,,1
2008,143,"Hildebrand, Jeffrey",961,3000,,,1
2008,144,"Laurie, Nancy Walton",13,2900,,,1
2008,145,"Dolby, Ray Milton",919,2900,,,1
2008,146,"Rockefeller, David Sr",6,2900,,,1
2008,147,"Zuckerman, Mortimer Benjamin",138,2800,,,1
2008,148,"Udvar-Hazy, Steven Ferencz",584,2800,,,1
2008,149,"Simon, Melvin",106,2800,death,,1
2008,150,"Wrigley, William Jr",430,2800,,,1
2008,151,"Hostetter, Amos Barr Jr",458,2800,,,1
2008,152,"Peterson, Peter",974,2800,,,1
2008,153,"Ingram, Martha Robinson Rivers",519,2800,,,1
2008,154,"Wexner, Leslie Herbert",213,2800,,,1
2008,155,"D'Aniello, Daniel",972,2700,,,1
2008,156,"Conway, William Jr",970,2700,,,1
2008,157,"Winfrey, Oprah",651,2700,,,1
2008,158,"Rubenstein, David",971,2700,,,1
2008,159,"Ward, Tom L",944,2700,other,,1
2008,160,"Shaw, David E",960,2700,,,1
2008,161,"Bonderman, David",966,2600,,,1
2008,162,"Cuban, Mark",757,2600,,,1
2008,163,"Rainwater, Richard Edward",455,2500,,,1
2008,164,"Schusterman, Lynn",969,2500,,,1
2008,165,"Gores, Tom T",843,2500,,,1
2008,166,"Headington, Timothy",957,2500,,,1
2008,167,"Cargill, Mary Janet Morse",136,2500,,,1
2008,168,"Davis, James S.",915,2500,,,1
2008,169,"Arnold, John",988,2500,,,1
2008,170,"Meijer, Frederik G H",474,2500,,,1
2008,171,"Hilton, William Barron",189,2500,,,1
2008,172,"Falcone, Philip",1006,2500,,,1
2008,173,"Annenberg, Leonore",10,2500,death,,1
2008,174,"Getty, Gordon Peter",2,2500,,,1
2008,175,"Tisch, Wilma Stein",52,2500,,,1
2008,176,"Berggruen, Nicolas",1007,2500,,,1
2008,177,"Bass, Edward Perry",7,2500,,,1
2008,178,"Malone, Mary Alice Dorrance",82,2500,,,1
2008,179,"Milken, Michael Robert",382,2500,,,1
2008,180,"Liebmann, Marianne Cargill",136,2500,,,1
2008,181,"Hendricks, Diane",902,2500,,,1
2008,182,"Cargill, James R II",136,2500,,,1
2008,183,"Roski, Edward P Jr",774,2500,,,1
2008,184,"Emmerson, Archie Aldis (Red)",686,2500,,,1
2008,185,"Cargill, Austen S II",136,2500,,,1
2008,186,"Gottesman, David",900,2500,,,1
2008,187,"Casden, Alan I",860,2400,,,1
2008,188,"Hearst, William Randolph III",98,2400,,,1
2008,189,"Jackson, Jess Stonestreet",810,2400,,,1
2008,190,"Johnson, S Curtis",34,2300,,,1
2008,191,"Johnson-Leipold, Helen",34,2300,,,1
2008,192,"Wasserstein, Bruce",1008,2300,,,1
2008,193,"Johnson-Marquart, Winnie",34,2300,,,1
2008,194,"Johnson, Imogene Powers",34,2300,,,1
2008,195,"Glazer, Malcolm",835,2300,,,1
2008,196,"Turner, Robert Edward III",79,2300,,,1
2008,197,"Johnson, H Fisk",34,2300,,,1
2008,198,"Pritzker, Thomas J",47,2300,,,1
2008,199,"Batten, Frank Sr",162,2300,death,,1
2008,200,"Anderson, John Edward",480,2300,,,1
2008,201,"McCaw, Craig O",432,2300,,,1
2008,202,"Dorrance, Bennett",82,2300,,,1
2008,203,"Malone, John C",580,2300,,,1
2008,204,"Leprino, James",923,2300,,,1
2008,205,"Pritzker, Jay Robert (J B)",47,2200,,,1
2008,206,"Frost, Phillip",307,2200,,,1
2008,207,"Lindner, Carl Henry Jr",170,2200,,,1
2008,208,"Stanford, R Allen",976,2200,other,,1
2008,209,"Bluhm, Neil Gary",351,2200,,,1
2008,210,"Perot, Henry Ross Jr",48,2200,,,1
2008,211,"Huizenga, Harry Wayne",556,2200,,,1
2008,212,"Butt, Charles Clarence",483,2200,,,0
2008,213,"Bucksbaum, Matthew",910,2200,other,,1
2008,214,"Pritzker, Anthony",47,2200,,,1
2008,215,"Fung, Victor",849,2100,,,1
2008,216,"Catsimatidis, John Andreas",567,2100,,,1
2008,217,"Stryker, Jon Lloyd",841,2100,,,1
2008,218,"Mathile, Clayton Lee",545,2100,,,1
2008,219,"Hearst, Austin",98,2100,,,1
2008,220,"Rich, Robert Edward Jr",947,2100,,,1
2008,221,"Hearst, David Whitmire Jr",98,2100,,,1
2008,222,"Heisley, Michael E Sr",864,2100,,,1
2008,223,"Ruffin, Phillip",731,2100,,,1
2008,224,"Cooke, Phoebe Hearst",98,2100,,,1
2008,225,"Coulter, James",968,2100,,,1
2008,226,"Hearst, George Randolph Jr",98,2100,,,1
2008,227,"Moncrief, William Alvin Jr",140,2000,,,1
2008,228,"Lasry, Marc",984,2000,,,1
2008,229,"Spangler, Clemmie Dixon Jr",539,2000,,,1
2008,230,"Rees-Jones, Trevor",949,2000,,,1
2008,231,"Smith, Frederick Wallace",230,2000,,,1
2008,232,"Friedkin, Thomas H",855,2000,,,1
2008,233,"Allen, Herbert Anthony Jr",203,2000,other,,1
2008,234,"Sanford, T Denny",940,2000,,,1
2008,235,"Abraham, S Daniel",560,2000,,,1
2008,236,"Rahr, Stewart",916,2000,,,1
2008,237,"Pritzker, Penny",47,2000,,,1
2008,238,"Barrack, Thomas J",959,2000,,,1
2008,239,"Speyer, Jerry",977,2000,,,1
2008,240,"Lee, Thomas Haskell",600,2000,,,1
2008,241,"Mandel, Stephen",1009,2000,,,1
2008,242,"Connor, William E II",824,2000,,,1
2008,243,"Solow, Sheldon Henry",207,2000,,,1
2008,244,"Nelson, Jonathan",1010,2000,,,1
2008,245,"Gross, William H",894,2000,,,1
2008,246,"Ueltschi, Albert Lee",302,1900,,,1
2008,247,"Sapir, Tamir",941,1900,,,1
2008,248,"Jacobs, Irwin Mark",753,1900,,,1
2008,249,"Pritzker, Daniel",47,1900,,,1
2008,250,"Mansueto, Joseph D",935,1900,,,1
2008,251,"Siebel, Thomas M",752,1900,,,1
2008,252,"Pritzker, James",47,1900,,,1
2008,253,"Kordestani, Omid",943,1900,other,,1
2008,254,"Pritzker, Karen",47,1900,,,1
2008,255,"Pritzker, John A",47,1900,,,1
2008,256,"Pritzker, Linda",47,1900,,,1
2008,257,"Pritzker, Jean (Gigi)",47,1900,,,1
2008,258,"Jaharis, Michael",918,1900,,,1
2008,259,"Munger, Charles Thomas",589,1900,,,1
2008,260,"Taubman, Adolph Alfred",19,1900,,,1
2008,261,"Frist, Thomas F Jr",565,1900,,,1
2008,262,"Lindemann, George L",499,1800,,,1
2008,263,"DeBartolo, Edward John Jr",25,1800,,,1
2008,264,"Nicholas, Henry Thompson III",716,1800,,,1
2008,265,"Stryker, Patricia A Short",841,1800,,,1
2008,266,"Hayne, Richard A",917,1800,,,1
2008,267,"Mann, Alfred",772,1800,,,1
2008,268,"Ross, Wilbur L Jr",898,1800,,,1
2008,269,"Fisher, John J",385,1800,,,1
2008,270,"Kao, Min H",875,1800,,,1
2008,271,"Robertson, Julian H Jr",687,1800,,,1
2008,272,"Argyros, George Leon",485,1800,,,1
2008,273,"Brandes, Charles H",911,1800,other,,1
2008,274,"Peery, Richard Taylor",447,1800,,,1
2008,275,"Tepper, David",925,1800,,,1
2008,276,"Bacon, Louis Moore",908,1800,,,1
2008,277,"Gores, Alec",843,1800,,,1
2008,278,"Samueli, Henry",718,1800,,,1
2008,279,"Englander, Israel",951,1800,,,1
2008,280,"Rajaratnam, Raj",1011,1800,,,1
2008,281,"Scott, Walter Jr",661,1700,,,1
2008,282,"Braman, Norman",1012,1700,,,1
2008,283,"Yang, Jerry",720,1700,,,1
2008,284,"Gage, Barbara Carlson",33,1700,,,1
2008,285,"Arrillaga, John",446,1700,,,1
2008,286,"Shriram, Kavitark Ram",921,1700,,,1
2008,287,"Hubbard, Stanley Stub",120,1700,,,1
2008,288,"Filo, David",719,1700,,,1
2008,289,"Green, David",873,1700,,,1
2008,290,"Berg, Carl Edwin",717,1700,,,1
2008,291,"Calamos, John P",895,1700,other,,1
2008,292,"Dinan, James",996,1700,,,1
2008,293,"Price, Michael F",670,1700,,,1
2008,294,"Magerko, Margaret Hardy",736,1700,,,1
2008,295,"Olenicoff, Igor",946,1700,,,1
2008,296,"White, Dean V",663,1700,,,1
2008,297,"McCombs, Billy Joe (Red)",662,1700,,,1
2008,298,"Nelson, Marilyn Carlson",33,1700,,,1
2008,299,"Fisher, Kenneth L",927,1700,,,1
2008,300,"Golisano, Blase Thomas",707,1700,,,1
2008,301,"Kim, James",796,1600,,,1
2008,302,"Kelley, Brad M",922,1600,,,1
2008,303,"DeLuca, Fred",890,1600,,,1
2008,304,"Rovt, Alexander",1013,1600,,,1
2008,305,"Harbert, Marguerite",329,1600,,,1
2008,306,"Kirk, Randal J",982,1600,,,1
2008,307,"Ryan, Patrick George",364,1600,,,1
2008,308,"Gerry, Alan",583,1600,,,1
2008,309,"Ilitch, Michael",557,1600,,,1
2008,310,"Buck, Peter",891,1600,,,1
2008,311,"Simon, Herbert",106,1600,,,1
2008,312,"Rich, David A",947,1600,,,1
2008,313,"Krasny, Michael",666,1600,,,1
2008,314,"Friedland, Robert M",903,1600,,,1
2008,315,"Marcus, Bernard",559,1600,,,1
2008,316,"McLane, Drayton Jr",13,1600,,,1
2008,317,"Sperling, Peter",734,1600,,,1
2008,318,"Morgridge, John P",669,1600,,,1
2008,319,"Doerr, L John",767,1600,,,1
2008,320,"Jacobs, Jeremy Maurice Sr",425,1600,,,1
2008,321,"Wagner, Todd R",782,1500,,,1
2008,322,"Desai, Bharat",981,1500,,,1
2008,323,"Pritzker, Nicholas J II",47,1500,,,1
2008,324,"Rich, Marc David",227,1500,,,1
2008,325,"Michelson, Gary Karlin",924,1500,,,1
2008,326,"Flowers, J Christopher",896,1500,other,,1
2008,327,"Steyer, Thomas",1014,1500,other,,1
2008,328,"Hall, Donald Joyce",95,1500,,,1
2008,329,"Fisher, Robert J",385,1500,,,1
2008,330,"Ansin, Edmund Newton",342,1500,,,1
2008,331,"Wanek, Ronald",1015,1500,other,,1
2008,332,"Abele, John E",609,1500,,,1
2008,333,"Bisciotti, Stephen J",854,1500,,,1
2008,334,"Krohn, Tracy W",930,1500,other,,1
2008,335,"Goldsbury, Christopher",625,1500,,,1
2008,336,"Marion, Anne Windfohr",313,1500,other,,1
2008,337,"Clark, Alfred James",376,1500,,,1
2008,338,"Kohlberg, Jerome Spiegel Jr",414,1500,other,,1
2008,339,"Beal, Andrew",994,1500,,,1
2008,340,"Knaster, Alexander",1016,1500,other,,1
2008,341,"Penske, Roger S",536,1500,,,0
2008,342,"Jamail, Joseph Dahr Jr",508,1500,,,1
2008,343,"Hunt, Johnelle",452,1500,,,1
2008,344,"Charney, Leon",1017,1500,,,1
2008,345,"Bose, Amar Gopal",611,1500,other,,1
2008,346,"Forstmann, Theodore",741,1500,,,1
2008,347,"Moroun, Manuel",1018,1500,,,1
2008,348,"Sperling, John G",734,1500,,,1
2008,349,"Kraft, Robert",928,1500,,,1
2008,350,"Marriott, Richard Edwin",114,1500,,,0
2008,351,"Marsico, Thomas",832,1500,other,,1
2008,352,"McNair, Robert C",660,1500,,,1
2008,353,"Harris, Joshua",975,1500,other,,1
2008,354,"Zuckerberg, Mark",1019,1500,,,1
2008,355,"Khosla, Vinod",766,1400,,,1
2008,356,"Brown, John W",856,1400,,,0
2008,357,"Diller, Barry",592,1400,,,1
2008,358,"Ford, Gerald J",846,1400,,,1
2008,359,"Greene, Jeffrey",1020,1400,,,1
2008,360,"Weber, Charlotte Colket",82,1400,,,1
2008,361,"Waitt, Theodore W",605,1400,other,,1
2008,362,"Chilton, Richard Jr",1021,1400,,,1
2008,363,"Fisher, William F",385,1400,,,0
2008,364,"Marriott, John Willard Jr",114,1400,,,0
2008,365,"Rizzuto, Leandro P",863,1400,,,1
2008,366,"James, Hamilton E",989,1400,,,1
2008,367,"Hicks, Thomas O",737,1400,,,1
2008,368,"Van Beuren, Hope Hill",82,1400,,,1
2008,369,"Jones, Jerral Wayne",622,1400,,,1
2008,370,"Scaife, Richard Mellon",22,1400,,,1
2008,371,"Steinberg, Joseph",985,1400,other,,1
2008,372,"Baron, Ronald",990,1400,,,1
2008,373,"Gottesman, Noam",1022,1400,other,,1
2008,374,"France, James C",765,1400,other,,1
2008,375,"Maguire, Robert III",1023,1400,other,,1
2008,376,"Egan, Richard J",618,1400,death,,1
2008,377,"Macaulay, William",1024,1300,,,1
2008,378,"Steinbrenner, George III",1000,1300,,,1
2008,379,"Swieca, Henry",1002,1300,,,1
2008,380,"Weill, Sanford",693,1300,other,,1
2008,381,"Secunda, Thomas",1025,1300,,,1
2008,382,"Fertitta, Lorenzo",999,1300,other,,1
2008,383,"Lerner, Nancy Beck",492,1300,,,1
2008,384,"Roth, Steven",929,1300,other,,1
2008,385,"Perez, Jorge M",926,1300,other,,1
2008,386,"Lerner, Norma",492,1300,,,1
2008,387,"Lampton, Leslie",978,1300,other,,1
2008,388,"Wang, Roger",1003,1300,,,0
2008,389,"Shorenstein, Walter Herbert",75,1300,,,1
2008,390,"Fertitta, Frank III",999,1300,other,,1
2008,391,"Thiel, Peter",1026,1300,other,,1
2008,392,"Fisher, Donald George",385,1300,,,1
2008,393,"Cumming, Ian M",650,1300,other,,1
2008,394,"Fisher, Doris Feigenbaum",385,1300,,,1
2008,395,"Dubin, Glenn",1001,1300,,,1
2008,396,"Cooperman, Leon G",1027,1300,,,1
2008,397,"Lerner, Randolph D",492,1300,,,1
2008,398,"Blank, Arthur M",563,1300,,,1
2008,399,"Troutt, Kenny A",653,1300,,,1
2008,400,"Merrin, Seth",1028,1300,other,,1
2009,1,"Gates, William Henry III",36,50000,,,1
2009,2,"Buffett, Warren Edward",66,40000,,,1
2009,3,"Ellison, Lawrence Joseph",451,27000,,,1
2009,4,"Walton, Christy",13,21500,,,0
2009,5,"Walton, Jim C",13,19600,,,1
2009,6,"Walton, Alice L",13,19300,,,1
2009,7,"Walton, S Robson",13,19000,,,1
2009,8,"Bloomberg, Michael Rubens",568,17500,,,1
2009,9,"Koch, Charles de Ganahl",61,16000,,,1
2009,10,"Koch, David Hamilton",61,16000,,,1
2009,11,"Page, Larry E",884,15300,,,1
2009,12,"Brin, Sergey",883,15300,,,1
2009,13,"Dell, Michael",555,14500,,,1
2009,14,"Ballmer, Steven Anthony",526,13300,,,1
2009,15,"Soros, George",435,13000,,,1
2009,16,"Bren, Donald Leroy",46,12000,,,1
2009,17,"Johnson, Abigail",365,11500,,,1
2009,18,"Allen, Paul Gardner",420,11500,,,1
2009,19,"Mars, Jacqueline",9,11000,,,1
2009,20,"Mars, Forrest Edward Jr",9,11000,,,1
2009,21,"Mars, John Franklyn",9,11000,,,1
2009,22,"Icahn, Carl Celian",421,10500,,,1
2009,23,"Perelman, Ronald Owen",434,10000,,,1
2009,24,"Kaiser, George B",576,9500,,,1
2009,25,"Knight, Philip Hampson",59,9500,,,1
2009,26,"Chambers, Anne Cox",29,9000,,,1
2009,27,"Adelson, Sheldon",646,9000,,,1
2009,28,"Bezos, Jeffrey P",711,8800,,,1
2009,29,"Simons, James H",885,8500,,,1
2009,30,"Johnson, Edward Crosby III",365,8000,,,1
2009,31,"Duncan, Dan L",882,8000,death,,1
2009,32,"Taylor, Jack Crawford",527,7000,,,1
2009,33,"Goodnight, James",652,6800,,,1
2009,34,"Paulson, John",973,6800,,,1
2009,35,"Kluge, John Werner",163,6500,death,,1
2009,36,"Cohen, Steven A",874,6400,,,1
2009,37,"Anschutz, Philip Frederick",8,6000,,,1
2009,38,"Murdoch, Keith Rupert",353,6000,,,1
2009,39,"Hamm, Harold",967,5800,,,1
2009,40,"Omidyar, Pierre M",745,5500,,,1
2009,41,"Schmidt, Eric",892,5500,,,1
2009,42,"Broad, Eli",511,5400,,,1
2009,43,"Jobs, Steven Paul",204,5100,,,1
2009,44,"Meijer, Frederik G H",474,5000,,,1
2009,45,"Menard, John R Jr",612,5000,,,1
2009,46,"Blavatnik, Leonard",886,5000,,,1
2009,47,"Geffen, David",488,5000,,,1
2009,48,"Rennert, Ira L",743,5000,,,1
2009,49,"Ergen, Charles",706,4900,,,1
2009,50,"Schwab, Charles R",593,4700,,,1
2009,51,"Schwarzman, Stephen A",906,4700,,,1
2009,52,"Parry-Okedon, Blair",29,4500,,,1
2009,53,"Kennedy, James",29,4500,,,1
2009,54,"Newhouse, Samuel Irving Jr",16,4500,,,1
2009,55,"Beal, Andrew",994,4500,,,1
2009,56,"MacMillan, Whitney",136,4300,,,1
2009,57,"Pictet, Marion MacMillan",136,4300,,,1
2009,58,"MacMillan, Cargill Jr",136,4300,,,1
2009,59,"Keinath, Pauline MacMillan",136,4300,,,1
2009,60,"Arison, Micky",72,4300,,,1
2009,61,"Lauren, Ralph",391,4200,,,1
2009,62,"DeVos, Richard Marvin",58,4200,,,1
2009,63,"Washington, Dennis",504,4200,,,1
2009,64,"Rowling, Robert",544,4100,,,1
2009,65,"Newhouse, Donald Edward",16,4000,,,1
2009,66,"Butt, Charles Clarence",483,4000,,,0
2009,67,"Dalio, Ray",965,4000,,,1
2009,68,"Crown, Lester",69,4000,,,1
2009,69,"Ziff, Robert David",81,4000,,,1
2009,70,"Ziff, Dirk Edward",81,4000,,,1
2009,71,"Ziff, Daniel Morton",81,4000,,,1
2009,72,"Bass, Robert Muse",7,4000,,,1
2009,73,"Johnson, Charles Bartlett",561,4000,,,1
2009,74,"Soon-Shiong, Patrick",872,4000,,,1
2009,75,"LeFrak, Richard",24,4000,,,1
2009,76,"DeJoria, John Paul",1005,4000,,,1
2009,77,"Milstein, Paul",246,3800,death,,1
2009,78,"Zell, Samuel",408,3800,,,1
2009,79,"Kravis, Henry R",417,3800,,,1
2009,80,"Moore, Gordon Earle",178,3700,,,1
2009,81,"Johnson, Rupert Harris Jr",561,3700,,,1
2009,82,"Murdock, David Howard",43,3700,,,1
2009,83,"Simmons, Harold Clark",297,3700,,,1
2009,84,"Stern, Leonard Norman",28,3600,,,1
2009,85,"Druckenmiller, Stanley",648,3500,,,1
2009,86,"Kovner, Bruce",572,3500,,,1
2009,87,"Hughes, Bradley Wayne",658,3500,,,1
2009,88,"Roberts, George R",415,3500,,,1
2009,89,"Perot, Henry Ross Sr",48,3500,,,1
2009,90,"Cook, William Alfred",471,3500,,,1
2009,91,"Arnold, John",988,3400,,,1
2009,92,"Sall, John",656,3400,,,1
2009,93,"Holding, Robert Earl",606,3300,,,1
2009,94,"Warner, H Ty",744,3200,,,1
2009,95,"Burkle, Ronald",715,3200,,,1
2009,96,"Kinder, Richard D",837,3200,,,1
2009,97,"Lauder, Leonard Alan",177,3000,,,1
2009,98,"Lucas, George",241,3000,,,1
2009,99,"Tepper, David",925,3000,,,1
2009,100,"Hunt, Ray Lee",3,3000,,,1
2009,101,"Schulze, Richard M",721,3000,,,1
2009,102,"Stephens, Warren",284,3000,,,1
2009,103,"Lerner, Theodore Nathan",479,3000,,,1
2009,104,"Bechtel, Stephen Davison Jr",11,3000,,,1
2009,105,"Kellogg, Peter R",768,3000,,,1
2009,106,"Kerkorian, Kirk",168,3000,,,1
2009,107,"Spielberg, Steven Allen",459,3000,,,1
2009,108,"Bechtel, Riley P",11,3000,,,1
2009,109,"Kohler, Herbert V Jr",831,3000,,,1
2009,110,"Jones, Paul Tudor II",880,2900,,,1
2009,111,"Kroenke, Ann Walton",13,2900,,,1
2009,112,"Ross, Stephen M",826,2900,,,1
2009,113,"Saban, Haim",839,2800,,,1
2009,114,"Johnson, Barbara Piasecka",123,2800,,,1
2009,115,"Och, Daniel",986,2800,,,1
2009,116,"Jannard, James",626,2800,,,1
2009,117,"Kroenke, Stanley",13,2700,,,1
2009,118,"Tisch, Joan H",52,2600,,,1
2009,119,"McGovern, Patrick Joseph",206,2600,,,1
2009,120,"Dolby, Ray Milton",919,2600,,,1
2009,121,"Laurie, Nancy Walton",13,2600,,,1
2009,122,"Fung, Victor",849,2600,,,1
2009,123,"Sobrato, John Albert",714,2500,,,1
2009,124,"Conway, William Jr",970,2500,,,1
2009,125,"D'Aniello, Daniel",972,2500,,,1
2009,126,"Lauder, Ronald Steven",177,2500,,,1
2009,127,"Sun, David",645,2500,,,1
2009,128,"Lampert, Edward S",862,2500,,,1
2009,129,"Green, David",873,2500,,,1
2009,130,"Bronfman, Edgar Miles Sr",282,2500,,,0
2009,131,"Udvar-Hazy, Steven Ferencz",584,2500,,,1
2009,132,"Rubenstein, David",971,2500,,,1
2009,133,"Rainwater, Richard Edward",455,2500,,,1
2009,134,"Rales, Steven M",640,2500,,,1
2009,135,"Schneider, Donald J",608,2500,,,1
2009,136,"Shaw, David E",960,2500,,,1
2009,137,"Tu, John",644,2500,,,1
2009,138,"Rales, Mitchell P",640,2500,,,1
2009,139,"Glazer, Malcolm",835,2400,,,1
2009,140,"Cuban, Mark",757,2400,,,1
2009,141,"Dolan, Charles Francis",387,2300,,,1
2009,142,"Wynn, Stephen A",691,2300,,,1
2009,143,"Winfrey, Oprah",651,2300,,,1
2009,144,"Leprino, James",923,2300,,,1
2009,145,"Malone, John C",580,2300,,,1
